"id","male","Eqp","Age","BodyweightKg","Y","super","obs","ratio","Age2"
307,1,3,49.5,112.95,250,0,5,2.21336874723329,2450.25
307,1,4,49.5,111.75,190,0,6,1.70022371364653,2450.25
307,1,4,50.5,114.95,212.5,0,7,1.84862983906046,2550.25
307,1,4,51.5,117.05,195,0,8,1.66595472020504,2652.25
307,1,4,52.5,117.48,205,0,9,1.74497786857337,2756.25
307,1,4,53.5,119.85,226,0,10,1.88569044639132,2862.25
307,1,3,53.5,119.35,272.5,0,11,2.28320067029744,2862.25
307,1,4,54.5,118.8,225,0,12,1.89393939393939,2970.25
308,0,3,20.5,50.4,125,0,1,2.48015873015873,420.25
308,0,3,24.5,55.3,167.5,1,2,3.02893309222423,600.25
308,0,3,25.5,51.5,147.5,1,3,2.86407766990291,650.25
308,0,3,26.5,55,160,1,4,2.90909090909091,702.25
308,0,3,28.5,55.6,185,1,5,3.3273381294964,812.25
308,0,3,33.5,56,190,1,6,3.39285714285714,1122.25
308,0,3,34.5,57,195,1,7,3.42105263157895,1190.25
308,0,4,35.5,62.25,172.5,1,8,2.7710843373494,1260.25
308,0,4,36.5,62.7,182.5,1,9,2.91068580542265,1332.25
308,0,4,36.5,62.24,178,1,10,2.8598971722365,1332.25
308,0,4,37.5,62.58,183,1,11,2.92425695110259,1406.25
308,0,4,38.5,62.2,175,1,12,2.81350482315113,1482.25
309,1,3,27.5,78.8,160,0,1,2.03045685279188,756.25
309,1,3,28.5,80.4,160,0,2,1.99004975124378,812.25
309,1,3,29.5,79.9,130,0,3,1.6270337922403,870.25
309,1,3,31.5,80.6,130,0,4,1.61290322580645,992.25
309,1,3,33.5,82.8,150,0,5,1.81159420289855,1122.25
309,1,3,33.5,83.6,130,0,6,1.55502392344498,1122.25
309,1,4,34.5,86.9,140,0,7,1.61104718066743,1190.25
309,1,3,35.5,84.8,140,0,8,1.65094339622642,1260.25
309,1,3,36.5,84.6,175,0,9,2.06855791962175,1332.25
309,1,3,36.5,85.4,160,0,10,1.87353629976581,1332.25
309,1,4,36.5,87.3,145,0,11,1.66093928980527,1332.25
309,1,4,39.5,86.5,130,0,12,1.5028901734104,1560.25
310,0,3,18.5,90,115,0,1,1.27777777777778,342.25
310,0,3,19.5,90,130,0,2,1.44444444444444,380.25
310,0,3,24.5,84.5,165,0,3,1.95266272189349,600.25
310,0,3,25.5,90,167.5,0,4,1.86111111111111,650.25
310,0,3,25.5,85.7,155,0,5,1.80863477246208,650.25
310,0,3,26.5,90,165,0,6,1.83333333333333,702.25
310,0,3,28.5,89.3,160,0,7,1.79171332586786,812.25
310,0,3,29.5,89,160,0,8,1.79775280898876,870.25
310,0,3,30.5,89.35,170,0,9,1.90263010632345,930.25
310,0,3,31.5,89.5,175,0,10,1.95530726256983,992.25
310,0,3,33.5,89.5,182.5,0,11,2.0391061452514,1122.25
310,0,3,34.5,86.5,180,0,12,2.08092485549133,1190.25
311,1,1,33.5,67.5,183.71,1,1,2.72162962962963,1122.25
311,1,1,33.5,67.5,183.71,1,2,2.72162962962963,1122.25
311,1,3,35,67.5,183.71,1,3,2.72162962962963,1225
311,1,3,35,67.5,183.71,1,4,2.72162962962963,1225
311,1,1,35.5,67.5,204.12,1,5,3.024,1260.25
311,1,1,36,67.5,199.58,1,6,2.95674074074074,1296
311,1,1,37,75,208.65,1,7,2.782,1369
311,1,1,38,77.11,215.46,1,8,2.79419011801323,1444
311,1,1,38,77.11,215.46,1,9,2.79419011801323,1444
311,1,1,42.5,75,183.71,0,10,2.44946666666667,1806.25
311,1,3,48,74.3,192.5,1,11,2.59084791386272,2304
311,1,3,52,81.01,215.46,1,12,2.65967164547587,2704
312,1,3,23,90,265,1,1,2.94444444444444,529
312,1,3,25,98.5,300,1,2,3.04568527918782,625
312,1,3,27,97,310,1,3,3.19587628865979,729
312,1,3,27,110,327.5,1,4,2.97727272727273,729
312,1,4,37.5,110,277.5,1,5,2.52272727272727,1406.25
312,1,4,39,115.96,300,1,6,2.58709899965505,1521
312,1,4,40,104.18,260,0,7,2.49568055288923,1600
312,1,4,40.5,117.74,297.5,1,8,2.52675386444709,1640.25
312,1,4,40.5,117.74,297.5,1,9,2.52675386444709,1640.25
312,1,4,41,118.39,285,0,10,2.40729791367514,1681
312,1,4,41.5,118.5,317.5,1,11,2.67932489451477,1722.25
312,1,4,41.5,118.5,317.5,1,12,2.67932489451477,1722.25
313,1,3,30.5,125,267.62,0,1,2.14096,930.25
313,1,3,30.5,100,332.5,1,2,3.325,930.25
313,1,3,32.5,110,335,1,3,3.04545454545455,1056.25
313,1,3,32.5,125,281.23,0,4,2.24984,1056.25
313,1,3,38.5,125,322.5,1,5,2.58,1482.25
313,1,3,39.5,100,212.5,0,6,2.125,1560.25
313,1,3,41.5,125,317.5,1,7,2.54,1722.25
313,1,1,44.5,110,249.48,0,8,2.268,1980.25
313,1,3,47.5,127,227.5,0,9,1.79133858267717,2256.25
314,0,3,27.5,53,132.5,1,1,2.5,756.25
314,0,3,29.5,55.5,132.5,0,2,2.38738738738739,870.25
314,0,3,30.5,55.5,127.5,0,3,2.2972972972973,930.25
314,0,3,31.5,55.5,130,0,4,2.34234234234234,992.25
314,0,3,32.5,55.5,142.5,1,5,2.56756756756757,1056.25
314,0,3,33.5,53,140,1,6,2.64150943396226,1122.25
314,0,3,34.5,55.5,147.5,1,7,2.65765765765766,1190.25
314,0,3,35.5,63,150,0,8,2.38095238095238,1260.25
314,0,3,35.5,55.5,127.5,0,9,2.2972972972973,1260.25
314,0,3,35.5,55.5,142.5,1,10,2.56756756756757,1260.25
314,0,3,40.5,67.2,140,0,11,2.08333333333333,1640.25
314,0,3,40.5,67,140,0,12,2.08955223880597,1640.25
315,0,3,29.5,83.3,130,0,1,1.56062424969988,870.25
315,0,3,31.5,79.6,157.5,0,2,1.9786432160804,992.25
315,0,3,33.5,84,165,0,3,1.96428571428571,1122.25
315,0,3,34.5,85.2,170,0,4,1.99530516431925,1190.25
315,0,3,34.5,86.7,177.5,0,5,2.04728950403691,1190.25
315,0,3,35.5,87.7,180,0,6,2.05245153933865,1260.25
315,0,3,36.5,90.9,160,0,7,1.76017601760176,1332.25
315,0,3,36.5,89.4,180,0,8,2.01342281879195,1332.25
315,0,3,37.5,88.9,175,0,9,1.96850393700787,1406.25
315,0,3,38.5,89.4,162.5,0,10,1.81767337807606,1482.25
315,0,3,40.5,92.7,170,0,11,1.83387270765912,1640.25
315,0,3,40.5,94.2,162.5,0,12,1.72505307855626,1640.25
316,0,3,27.5,75,167.5,0,1,2.23333333333333,756.25
316,0,3,27.5,66.9,172.5,1,2,2.57847533632287,756.25
316,0,3,29.5,75,150,0,3,2,870.25
316,0,3,30.5,82.5,182.5,0,4,2.21212121212121,930.25
316,0,3,31.5,76.5,202.5,1,5,2.64705882352941,992.25
316,0,3,33.5,77.2,195,1,6,2.5259067357513,1122.25
316,0,3,34.5,74.3,212.5,1,7,2.8600269179004,1190.25
316,0,3,35.5,74.5,217.5,1,8,2.91946308724832,1260.25
316,0,3,35.5,74.7,210,1,9,2.81124497991968,1260.25
316,0,3,37.5,80.3,238.5,1,10,2.97011207970112,1406.25
316,0,3,38.5,76.3,250,1,11,3.27653997378768,1482.25
316,0,3,39.5,75.2,222.5,1,12,2.95877659574468,1560.25
317,1,2,27.5,100,210,0,1,2.1,756.25
317,1,3,59.5,99.65,180,0,2,1.80632212744606,3540.25
318,1,1,33.5,110,324.32,1,1,2.94836363636364,1122.25
318,1,1,34,110,317.51,1,2,2.88645454545455,1156
318,1,1,35,110,350,1,3,3.18181818181818,1225
318,1,1,37,109.8,365,1,4,3.32422586520947,1369
318,1,1,37,109.8,365,1,5,3.32422586520947,1369
318,1,1,37.5,110,385.55,1,6,3.505,1406.25
318,1,4,40.5,110,256.28,0,7,2.32981818181818,1640.25
318,1,4,41,109.9,260,0,8,2.36578707916288,1681
318,1,2,41,109.77,272.16,0,9,2.47936594698005,1681
318,1,2,43,110,250,0,10,2.27272727272727,1849
318,1,2,43,110,260,0,11,2.36363636363636,1849
318,1,4,48,107.9,240,0,12,2.22428174235403,2304
319,0,3,48,51.25,122.5,0,1,2.39024390243902,2304
319,0,3,48.5,50.9,130,1,2,2.55402750491159,2352.25
319,0,3,49,51.45,130,1,3,2.52672497570457,2401
319,0,3,49.5,51.2,132.5,1,4,2.587890625,2450.25
319,0,3,51,52,137.5,1,5,2.64423076923077,2601
319,0,3,52.5,51.6,130,1,6,2.51937984496124,2756.25
319,0,4,53,47.6,90,0,7,1.89075630252101,2809
319,0,3,61.5,51.4,145,1,8,2.82101167315175,3782.25
319,0,3,62,51.4,145,1,9,2.82101167315175,3844
319,0,3,64,51.3,137.5,1,10,2.68031189083821,4096
319,0,3,64.5,55.4,155.5,1,11,2.80685920577617,4160.25
319,0,3,65.5,54.92,132.5,0,12,2.41260014566642,4290.25
320,1,3,49.5,83.3,205,0,1,2.4609843937575,2450.25
320,1,3,50.5,81.2,215,1,2,2.64778325123153,2550.25
320,1,3,51.5,81.9,162.5,0,3,1.98412698412698,2652.25
320,1,3,52.5,81.7,182.5,0,4,2.23378212974296,2756.25
320,1,3,53.5,82.4,195,0,5,2.36650485436893,2862.25
320,1,3,54.5,90,187.5,0,6,2.08333333333333,2970.25
320,1,3,56.5,90,180,0,7,2,3192.25
320,1,3,57.5,85.5,195,0,8,2.28070175438596,3306.25
320,1,3,58.5,86.1,200,0,9,2.32288037166086,3422.25
320,1,3,59.5,82.5,177.5,0,10,2.15151515151515,3540.25
320,1,3,61.5,80.8,145,0,11,1.79455445544554,3782.25
320,1,3,62.5,79.3,160,0,12,2.01765447667087,3906.25
321,1,3,28.5,82.2,260,1,1,3.16301703163017,812.25
321,1,3,29.5,81.3,270,1,2,3.3210332103321,870.25
321,1,3,38.5,74.7,260,1,3,3.4805890227577,1482.25
321,1,3,39.5,67.5,240,1,4,3.55555555555556,1560.25
321,1,3,39.5,67.5,240,1,5,3.55555555555556,1560.25
322,1,3,17.5,88.75,300,1,1,3.38028169014085,306.25
322,1,3,19.5,89.4,335,1,2,3.74720357941834,380.25
322,1,3,22.5,99,390.5,1,3,3.94444444444444,506.25
322,1,3,23.5,92.71,360,1,4,3.8830762593032,552.25
322,1,3,24.5,92.8,362.5,1,5,3.90625,600.25
322,1,3,25.5,92.4,370,1,6,4.004329004329,650.25
322,1,3,26.5,92.72,365,1,7,3.93658326143227,702.25
322,1,3,27.5,92.81,370,1,8,3.98663937075746,756.25
322,1,3,28.5,98.5,375,1,9,3.80710659898477,812.25
322,1,3,29.5,99,365,1,10,3.68686868686869,870.25
322,1,3,30.5,100.55,400,1,11,3.97812033814023,930.25
322,1,3,31.5,102.25,380,1,12,3.71638141809291,992.25
323,1,3,21.5,74.5,245,1,1,3.28859060402685,462.25
323,1,3,21.5,74.2,245,1,2,3.30188679245283,462.25
323,1,3,24.5,73,245,1,3,3.35616438356164,600.25
323,1,3,25.5,66.6,230,1,4,3.45345345345345,650.25
323,1,3,26.5,67.4,245,1,5,3.63501483679525,702.25
323,1,3,27.5,67.25,250,1,6,3.71747211895911,756.25
323,1,3,29.5,72.65,285,1,7,3.92291810048176,870.25
323,1,3,32.5,81.1,285,1,8,3.51418002466091,1056.25
323,1,3,33.5,81.1,295,1,9,3.63748458692972,1122.25
323,1,3,34.5,82.1,322.5,1,10,3.92813641900122,1190.25
323,1,3,35.5,82.5,325,1,11,3.93939393939394,1260.25
323,1,1,38.5,90.1,380,1,12,4.21753607103219,1482.25
324,1,3,25.5,51.2,120,0,1,2.34375,650.25
324,1,3,28.5,55.15,170,1,2,3.08250226654578,812.25
324,1,3,29.5,56,180,1,3,3.21428571428571,870.25
324,1,3,31,59.5,207.5,1,4,3.48739495798319,961
324,1,3,33.5,55.8,190,1,5,3.40501792114695,1122.25
324,1,3,38.5,55.8,195,1,6,3.49462365591398,1482.25
324,1,3,39.5,55.7,190,1,7,3.41113105924596,1560.25
324,1,3,40.5,55.8,222.5,1,8,3.98745519713262,1640.25
324,1,3,44.5,55.9,202.5,1,9,3.62254025044723,1980.25
324,1,3,46,55.3,195,1,10,3.52622061482821,2116
324,1,3,48,58,100,0,11,1.72413793103448,2304
324,1,3,50,55.2,150,1,12,2.71739130434783,2500
325,1,1,34.5,73.8,225,1,1,3.04878048780488,1190.25
325,1,1,36.5,73.5,235,1,2,3.19727891156463,1332.25
325,1,1,44,74.6,240,1,3,3.2171581769437,1936
325,1,1,46,73,240,1,4,3.28767123287671,2116
326,1,3,17.5,88.86,262.5,1,1,2.95408507765024,306.25
326,1,3,22,100.2,325,1,2,3.2435129740519,484
326,1,3,22.5,99,295,1,3,2.97979797979798,506.25
326,1,3,26.5,89.7,340,1,4,3.79041248606466,702.25
326,1,4,27,82,245,1,5,2.98780487804878,729
326,1,4,28,89.8,262.5,1,6,2.92316258351893,784
326,1,4,28.5,92.5,272.5,1,7,2.94594594594595,812.25
326,1,4,28.5,82.9,252.5,1,8,3.04583835946924,812.25
326,1,3,29,97.03,327.5,1,9,3.37524476965887,841
326,1,3,30.5,92.3,340,1,10,3.68364030335861,930.25
326,1,3,30.5,92.55,332.5,1,11,3.59265262020529,930.25
326,1,3,31,95.44,337.5,1,12,3.53625314333613,961
327,0,3,22,64.1,112.5,0,1,1.75507020280811,484
327,0,3,38,103.65,105,0,2,1.01302460202605,1444
327,0,4,38,98.75,112.5,0,3,1.13924050632911,1444
327,0,4,39,99,100,0,4,1.01010101010101,1521
327,0,3,40,106.3,110,0,5,1.03480714957667,1600
327,0,3,40,104.8,80,0,6,0.763358778625954,1600
327,0,4,40,104.6,115,0,7,1.09942638623327,1600
328,1,3,37.5,100,230,0,1,2.3,1406.25
328,1,3,40.5,99.8,240,0,2,2.40480961923848,1640.25
328,1,3,41.5,110,250,0,3,2.27272727272727,1722.25
328,1,3,41.5,101,240,0,4,2.37623762376238,1722.25
328,1,3,42.5,103.1,245,0,5,2.37633365664403,1806.25
328,1,3,49.5,89.9,210,0,6,2.33592880978865,2450.25
328,1,4,50.5,99.3,170,0,7,1.71198388721047,2550.25
328,1,3,51.5,92.95,155,0,8,1.66756320602474,2652.25
328,1,4,55.5,82.95,140,0,9,1.68776371308017,3080.25
329,1,3,20.5,74.2,227.5,1,1,3.06603773584906,420.25
329,1,1,32.5,88.7,340,1,2,3.83314543404735,1056.25
329,1,1,32.5,89.6,360,1,3,4.01785714285714,1056.25
329,1,1,34.5,89.3,350,1,4,3.91937290033595,1190.25
330,1,3,16.5,75,165,0,1,2.2,272.25
330,1,3,16.5,75,185,0,2,2.46666666666667,272.25
330,1,3,17.5,75,195,1,3,2.6,306.25
330,1,3,20.5,90,230,1,4,2.55555555555556,420.25
330,1,3,20.5,90,240,1,5,2.66666666666667,420.25
330,1,3,21.5,89.6,250,1,6,2.79017857142857,462.25
330,1,3,27.5,89.7,290,1,7,3.2329988851728,756.25
330,1,3,28.5,89.55,285,1,8,3.18257956448911,812.25
330,1,4,33.5,92.75,225,0,9,2.42587601078167,1122.25
330,1,4,35.5,92.95,230,0,10,2.47444862829478,1260.25
330,1,4,35.5,92.05,210,0,11,2.28136882129278,1260.25
330,1,4,37.5,92.9,200,0,12,2.15285252960172,1406.25
331,1,3,43.5,87.8,165,0,1,1.87927107061503,1892.25
331,1,3,45.5,96.6,220,0,2,2.27743271221532,2070.25
331,1,3,46.5,102,225,0,3,2.20588235294118,2162.25
331,1,3,49.5,93.4,205,0,4,2.1948608137045,2450.25
331,1,3,51.5,95.25,215,0,5,2.25721784776903,2652.25
331,1,3,51.5,97.7,220,0,6,2.2517911975435,2652.25
331,1,3,52.5,99,210,0,7,2.12121212121212,2756.25
331,1,3,53.5,102.6,260,1,8,2.53411306042885,2862.25
331,1,3,53.5,102.4,250,0,9,2.44140625,2862.25
331,1,3,55.5,102.9,245,0,10,2.38095238095238,3080.25
331,1,3,56.5,100.6,225,0,11,2.23658051689861,3192.25
331,1,3,60.5,103.35,232.5,0,12,2.24963715529753,3660.25
332,1,3,18.5,64.5,145,0,1,2.24806201550388,342.25
332,1,3,24.5,73,190,1,2,2.6027397260274,600.25
332,1,3,26.5,66.5,187.5,1,3,2.81954887218045,702.25
332,1,3,27.5,67,195,1,4,2.91044776119403,756.25
332,1,3,28.5,70.2,205,1,5,2.92022792022792,812.25
332,1,3,29.5,67.5,200,1,6,2.96296296296296,870.25
332,1,3,30.5,70.8,220,1,7,3.10734463276836,930.25
332,1,3,31.5,72.3,200,1,8,2.76625172890733,992.25
332,1,3,32.5,71,210,1,9,2.95774647887324,1056.25
332,1,3,34.5,73.5,225,1,10,3.06122448979592,1190.25
332,1,3,35.5,72.1,217.5,1,11,3.01664355062413,1260.25
332,1,3,37.5,73.6,225,1,12,3.0570652173913,1406.25
333,0,3,26,67.5,182.5,1,1,2.7037037037037,676
333,0,3,30,75,202.5,1,2,2.7,900
333,0,3,31,75,202.5,1,3,2.7,961
333,0,1,32,73.03,215,1,4,2.94399561823908,1024
333,0,1,33,75,227.5,1,5,3.03333333333333,1089
333,0,1,34,75,252.5,1,6,3.36666666666667,1156
333,0,1,37,75,245,1,7,3.26666666666667,1369
333,0,1,46,73.3,232.5,1,8,3.1718963165075,2116
333,0,1,48,75.9,280,1,9,3.68906455862978,2304
333,0,1,50,80.2,260,1,10,3.24189526184539,2500
333,0,2,53,75.9,190,1,11,2.50329380764163,2809
333,0,2,56,77.15,200,1,12,2.59235255994815,3136
334,0,3,38.5,47,92.5,0,1,1.96808510638298,1482.25
334,0,3,43.5,47.5,85,0,2,1.78947368421053,1892.25
334,0,3,44,47.5,85,0,3,1.78947368421053,1936
334,0,3,48.5,46.72,85,0,4,1.81934931506849,2352.25
334,0,3,50,48,85,0,5,1.77083333333333,2500
334,0,3,62,44.5,70,0,6,1.57303370786517,3844
334,0,3,62,44.5,70,0,7,1.57303370786517,3844
334,0,3,66,44.1,67.5,0,8,1.53061224489796,4356
334,0,3,67,44.6,67.5,0,9,1.51345291479821,4489
334,0,3,68,44.3,67.5,0,10,1.52370203160271,4624
334,0,3,69,43.8,65,0,11,1.48401826484018,4761
334,0,3,70,43.6,67.5,0,12,1.54816513761468,4900
335,1,3,31,96.8,265,1,1,2.73760330578512,961
335,1,3,32.5,102.46,280,1,2,2.73277376537185,1056.25
335,1,3,34,99.95,295,1,3,2.95147573786893,1156
335,1,3,34.5,100,290,1,4,2.9,1190.25
335,1,3,35.5,110,320,1,5,2.90909090909091,1260.25
335,1,3,36.5,110,330,1,6,3,1332.25
335,1,3,37.5,109.7,345,1,7,3.14494074749316,1406.25
335,1,3,39,120,300,1,8,2.5,1521
335,1,3,39.5,120,315,1,9,2.625,1560.25
335,1,3,39.5,108.1,310,1,10,2.8677150786309,1560.25
335,1,3,40.5,120,350,1,11,2.91666666666667,1640.25
335,1,2,43,120.2,300,0,12,2.49584026622296,1849
336,1,3,19,107.4,220,0,1,2.04841713221601,361
336,1,3,25,112.8,275,0,2,2.43794326241135,625
336,1,3,26,102.8,280,1,3,2.72373540856031,676
336,1,3,26,109,270,0,4,2.47706422018349,676
336,1,3,27,108,275,1,5,2.5462962962963,729
336,1,3,28,107.4,305,1,6,2.83985102420857,784
336,1,3,29,108.7,310,1,7,2.85188592456302,841
336,1,3,29,110.2,315,1,8,2.85843920145191,841
337,0,3,32,56,110,0,1,1.96428571428571,1024
337,0,3,34,51.9,117.5,0,2,2.26396917148362,1156
337,0,3,37,51.8,125,0,3,2.41312741312741,1369
337,0,3,44,53,130,0,4,2.45283018867925,1936
337,0,3,49.5,55.5,125,0,5,2.25225225225225,2450.25
337,0,3,65,46.1,100,0,6,2.16919739696312,4225
337,0,4,66,45.25,80,0,7,1.76795580110497,4356
337,0,3,67.5,45.96,100,0,8,2.17580504786771,4556.25
337,0,3,68.5,45.75,85,0,9,1.85792349726776,4692.25
337,0,4,69,47.95,80,0,10,1.66840458811262,4761
337,0,4,70,45.87,85,0,11,1.85306300414214,4900
337,0,3,71,46.18,90,0,12,1.94889562581204,5041
338,0,3,24,47.5,120,1,1,2.52631578947368,576
338,0,3,29,51.8,135,1,2,2.60617760617761,841
338,0,3,33,52,155,1,3,2.98076923076923,1089
338,0,3,37.5,51.3,152.5,1,4,2.97270955165692,1406.25
338,0,4,40,51.9,132.5,1,5,2.55298651252408,1600
338,0,3,41,51.85,172.5,1,6,3.32690453230473,1681
338,0,4,42,51.5,145,1,7,2.81553398058252,1764
338,0,4,44,51.65,140,1,8,2.71055179090029,1936
338,0,4,45,51.6,147.5,1,9,2.85852713178295,2025
338,0,4,46.5,51.5,151,1,10,2.93203883495146,2162.25
338,0,4,47.5,51.3,154,1,11,3.00194931773879,2256.25
338,0,4,49.5,51.1,150,1,12,2.93542074363992,2450.25
339,1,3,38.5,67.5,225,1,1,3.33333333333333,1482.25
339,1,3,39.5,67.5,240,1,2,3.55555555555556,1560.25
339,1,3,41.5,67.5,225,1,3,3.33333333333333,1722.25
339,1,3,42,67.5,210,1,4,3.11111111111111,1764
339,1,3,50.5,75,230,1,5,3.06666666666667,2550.25
339,1,3,51,73.9,225,1,6,3.0446549391069,2601
339,1,3,51.5,75,220,1,7,2.93333333333333,2652.25
339,1,3,52,74.2,220,1,8,2.96495956873315,2704
340,1,3,23,81.6,220,1,1,2.69607843137255,529
340,1,3,30,110.7,260,0,2,2.3486901535682,900
340,1,3,31,97.7,265,1,3,2.71238485158649,961
340,1,3,34,103.5,300,1,4,2.89855072463768,1156
340,1,3,35,103.4,300,1,5,2.90135396518375,1225
340,1,3,35,104.08,300,1,6,2.88239815526518,1225
340,1,3,37,99.2,300,1,7,3.0241935483871,1369
340,1,3,39,106.2,320,1,8,3.01318267419962,1521
340,1,3,40,104.9,300,1,9,2.85986653956149,1600
340,1,3,42,104.14,295,1,10,2.83272517764548,1764
340,1,3,42,104.9,305,1,11,2.90753098188751,1764
340,1,3,44,103.9,305,1,12,2.93551491819057,1936
341,0,3,21.5,67.4,155,0,1,2.29970326409496,462.25
341,0,3,23.5,67.15,200,1,2,2.97840655249442,552.25
341,0,3,24.5,74.3,237.5,1,3,3.19650067294751,600.25
341,0,3,26.5,74.5,242.5,1,4,3.25503355704698,702.25
341,0,3,27.5,74.8,255,1,5,3.40909090909091,756.25
341,0,3,29.5,81.45,230,1,6,2.82381829343155,870.25
341,0,3,30.5,81.6,270,1,7,3.30882352941176,930.25
341,0,3,31.5,82.4,250,1,8,3.03398058252427,992.25
341,0,3,31.5,82.25,250,1,9,3.03951367781155,992.25
341,0,3,33.5,82.5,250,1,10,3.03030303030303,1122.25
341,0,3,34.5,82.38,255,1,11,3.09541150764749,1190.25
341,0,3,35.5,83.55,255,1,12,3.05206463195691,1260.25
342,0,3,18.5,59.35,130,0,1,2.19039595619208,342.25
342,0,3,19.5,64.35,165,1,2,2.56410256410256,380.25
342,0,3,19.5,69.85,200,1,3,2.86327845382963,380.25
342,0,3,20.5,59.15,160,1,4,2.70498732037194,420.25
342,0,3,20.5,67.4,180,1,5,2.67062314540059,420.25
342,0,3,21.5,55.45,150,1,6,2.70513976555455,462.25
342,0,3,21.5,59.8,182.5,1,7,3.05183946488294,462.25
342,0,3,22.5,55.7,170,1,8,3.05206463195691,506.25
342,0,3,22.5,55.95,160,1,9,2.85969615728329,506.25
342,0,4,28.5,68.8,125,0,10,1.81686046511628,812.25
342,0,4,33.5,72.85,135,0,11,1.85312285518188,1122.25
342,0,4,34.5,71.95,135,0,12,1.87630298818624,1190.25
343,0,3,24.5,53.4,100,0,1,1.87265917602996,600.25
343,0,3,25.5,52,120,0,2,2.30769230769231,650.25
343,0,3,25.5,52,110,0,3,2.11538461538462,650.25
343,0,3,26.5,52,120,0,4,2.30769230769231,702.25
343,0,3,28.5,59.2,150,1,5,2.53378378378378,812.25
343,0,3,29.5,55.85,160,1,6,2.86481647269472,870.25
343,0,3,30.5,60,175,1,7,2.91666666666667,930.25
343,0,3,33.5,59.3,165,1,8,2.78246205733558,1122.25
343,0,3,34.5,60,192.5,1,9,3.20833333333333,1190.25
343,0,3,37.5,59.95,195,1,10,3.25271059216013,1406.25
343,0,3,38.5,66.5,202.5,1,11,3.04511278195489,1482.25
343,0,3,40.5,59.7,140,0,12,2.34505862646566,1640.25
344,0,3,40.5,73.6,142.5,0,1,1.93614130434783,1640.25
344,0,3,43.5,71.28,145,0,2,2.03423120089787,1892.25
344,0,3,43.5,70.5,155,0,3,2.19858156028369,1892.25
344,0,3,44.5,71.22,172.5,0,4,2.42207245155855,1980.25
344,0,3,45,72,160,0,5,2.22222222222222,2025
344,0,3,45.5,70.97,152.5,0,6,2.14879526560519,2070.25
344,0,3,46.5,69.73,162.5,0,7,2.33041732396386,2162.25
344,0,3,46.5,69.36,167.5,0,8,2.41493656286044,2162.25
344,0,3,49.5,73.15,132.5,0,9,1.81134654818865,2450.25
344,0,3,49.5,78.08,145,0,10,1.85706967213115,2450.25
344,0,3,50.5,80.1,135,0,11,1.68539325842697,2550.25
344,0,4,51.5,71.8,107.5,0,12,1.49721448467967,2652.25
345,0,3,40.5,43.2,110,1,1,2.5462962962963,1640.25
345,0,3,42.5,43.4,105,0,2,2.41935483870968,1806.25
345,0,3,43.5,44.9,105,0,3,2.33853006681514,1892.25
345,0,3,45.5,45.85,125,1,4,2.72628135223555,2070.25
345,0,3,46.5,45,120,1,5,2.66666666666667,2162.25
345,0,3,46.5,43.9,125,1,6,2.84738041002278,2162.25
345,0,3,46.5,44,127.5,1,7,2.89772727272727,2162.25
345,0,3,52.5,43.16,110,1,8,2.54865616311399,2756.25
345,0,3,53.5,42.73,110,1,9,2.57430376784461,2862.25
345,0,4,54.5,42.95,85,0,10,1.9790454016298,2970.25
345,0,4,56.5,44,90,0,11,2.04545454545455,3192.25
346,0,3,24.5,59.9,162.5,1,1,2.71285475792988,600.25
346,0,3,25.5,59.4,175,1,2,2.94612794612795,650.25
346,0,3,27.5,59.9,175,1,3,2.92153589315526,756.25
346,0,3,32.5,59.8,175,1,4,2.92642140468227,1056.25
346,0,3,32.5,60,175,1,5,2.91666666666667,1056.25
346,0,3,34.5,64.2,182.5,1,6,2.84267912772586,1190.25
346,0,3,34.5,63.2,170,1,7,2.68987341772152,1190.25
346,0,3,35.5,66.9,192.5,1,8,2.87742899850523,1260.25
346,0,3,35.5,67.35,195,1,9,2.89532293986637,1260.25
346,0,3,35.5,67.2,202.5,1,10,3.01339285714286,1260.25
346,0,3,36.5,67.1,207.5,1,11,3.09239940387481,1332.25
347,0,3,20.5,63.6,90,0,1,1.41509433962264,420.25
347,0,3,21.5,64.5,100,0,2,1.55038759689922,462.25
347,0,3,22.5,63.2,105,0,3,1.66139240506329,506.25
347,0,3,24.5,66.35,150,0,4,2.26073850791258,600.25
347,0,3,24.5,66.5,157.5,0,5,2.36842105263158,600.25
347,0,3,25.5,74.3,185,0,6,2.48990578734859,650.25
347,0,3,26.5,75.1,200,1,7,2.66311584553928,702.25
347,0,3,26.5,73.3,192.5,1,8,2.62619372442019,702.25
347,0,3,27.5,73.5,210,1,9,2.85714285714286,756.25
347,0,3,28.5,74.8,222.5,1,10,2.97459893048128,812.25
347,0,3,31.5,75.2,215,1,11,2.85904255319149,992.25
347,0,3,32.5,75.1,215,1,12,2.86284953395473,1056.25
348,0,3,27.5,60,90,0,1,1.5,756.25
348,0,3,28.5,60,60,0,2,1,812.25
348,0,3,29.5,55.9,107.5,0,3,1.92307692307692,870.25
348,0,3,32.5,58.38,115,0,4,1.96985268927715,1056.25
348,0,3,34.5,58.7,125,0,5,2.12947189097104,1190.25
348,0,3,35.5,55.4,115,0,6,2.07581227436823,1260.25
348,0,3,35.5,58.5,105,0,7,1.79487179487179,1260.25
348,0,3,36.5,60.1,142.5,0,8,2.37104825291181,1332.25
348,0,3,36.5,59.15,140,0,9,2.36686390532544,1332.25
